Party,Sex,Partisan Score,Turnout Score
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,M,63,86
Other,U,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
Other,F,63,86
Other,M,63,86
Other,M,63,86
Other,F,63,86
Other,F,63,86
